2.8766 -0.1649 -327.7461 327.7602
3.3148 -1.1787 -508.6249 508.637
1.9488 0.3124 -318.0764 318.084
0.5164 -0.2065 -84.2507 84.2527
-0.0661 0.3873 -494.7599 494.7601
0.336 -0.2217 -390.8008 390.801
-167.4501 280.6962 -635.5711 714.6891
-70.2434 117.7959 -265.5599 298.8847
-8.7284 14.993 -33.7805 37.9753
-60.0599 100.6071 -226.2567 254.7962
-39.2806 66.1001 -147.6372 166.4601
-10.9129 18.7704 -42.1477 47.4117
-38.7145 61.2333 -138.6548 156.4402
-9.7402 15.3001 -34.3379 38.8339
-13.8956 22.1 -50.2475 56.6245
-38.1546 63.3253 -144.7923 162.5779
-12.8483 21.9178 -48.8352 55.0488
-0.578 1.5704 -3.1972 3.6114
0.0932 0.3272 -0.362 0.5161
0.3816 -1.055 -1.2617 1.9315
0.8534 -0.4028 -0.6051 1.4627
0.4629 0.0228 0.3288 1.098
1.9442 0.935 1.5431 2.6561
1.0059 0.3933 0.537 1.2143
5.9074 1.4686 4.1822 7.445
1.8964 0.351 1.5881 2.5023
40.6986 11.8109 29.6051 51.6949
51.0339 13.7161 37.5944 64.8533
30.4636 8.594 22.5488 38.8634
2.3064 0.7408 2.1938 3.2712
0.967 0.4515 1.712 2.0222
0.2982 0.6338 13.5888 13.6159
0.6319 -1.6759 2.2029 2.8825
-0.014 -0.3696 0.3919 0.7335
2.1587 -4.1295 6.6 8.0945
15.1364 -11.4801 -85.1648 87.2593
0.7169 -0.4683 0.2262 1.0159
1.7388 -0.1073 25.1372 25.2024
-0.4174 -0.338 6.8601 6.8811
-0.949 -0.3696 8.0687 8.1327
-0.4945 -0.2846 4.9648 4.9975
0.2297 -0.4206 121.6995 121.7005
0.3524 -1.4056 1.3877 2.0064
0.4041 -3.1056 4.079 5.1427
0.6422 -4.3546 7.1889 8.4306
0.9067 -9.3051 15.4624 18.0697
0.4997 -3.8493 6.608 7.665
0.2789 -1.772 2.7293 3.269
0.3782 -3.8835 6.4551 7.5428
13.8338 -141.0827 232.9578 272.6996
0.5022 -6.0265 10.0841 11.7584
1.0726 -11.4452 18.8909 22.1136
0.1583 -0.8413 -0.5512 1.0277
0.4187 -0.4234 -0.4231 0.7437
2.2454 -1.2207 -2.2877 3.4301
0.8387 -0.4721 -0.755 1.2232
0.3293 -0.2458 -0.6407 0.7612
1.7521 -1.7159 -3.8907 4.5991
0.1573 -0.6928 -0.4991 0.8794
0.2707 -0.3511 -0.0416 0.4667
0.0732 -0.3376 -0.6162 0.7065
0.2598 -0.2999 -2.3953 2.4279
0.9694 -0.765 -7.1548 7.2606
1.2494 -0.7372 -7.335 7.4784
0.4588 -0.6881 -5.0322 5.1017
0.3835 -0.2916 -2.6116 2.6557
6.3424 -5.466 -44.1087 44.8964
0.2247 -0.2677 -1.764 1.7983
1.2313 5.9064 171.5959 171.7055
0.0209 0.486 13.3878 13.3966
-0.2283 -1.6857 22.8097 22.8734
0.0649 -0.3169 0.5492 0.6525
0.0482 -0.3845 2.2384 2.276
0.0443 -0.8031 1.223 1.4638
0.7082 -6.4736 9.6185 11.6158
-0.0277 -0.3934 0.4701 0.6293
0.0895 -0.4678 0.9434 1.066
7.3577 -77.0765 127.2519 148.9571
5.3713 -58.156 96.0572 112.4198
-0.1175 -0.3107 -0.1133 0.351
-0.3505 -0.6821 -0.0714 0.7702
0.4041 -0.7213 -0.0616 0.8291
-0.1369 -1.038 0.8553 1.3592
-0.0604 -0.3234 0.3154 0.4767
1.4398 -5.7866 8.4396 10.3337
0.2902 -0.9694 1.4825 1.795
9.1588 -7.2449 -51.1171 52.4342
8.7504 -6.5123 -49.0814 50.2791
2.429 -1.698 -12.0632 12.4219
1.9818 -1.2442 -9.3941 9.6812
0.3406 -0.1129 -2.0758 2.1112
0.7561 -0.3706 -4.6784 4.7536
1.6682 -0.7495 -363.3581 363.3627
-15.5863 26.0238 -59.2194 66.5365
-28.9975 48.7303 -110.506 124.2058
-5.7769 9.9347 -21.9749 24.799
-10.7036 17.6698 -40.1276 45.1335
-8.6444 13.9163 -31.5122 35.5163
-2.6789 4.1746 -9.5723 10.7811
0.0534 0.4061 -1.9064 1.9549
1.5055 0.4149 0.7136 2.0476
0.4856 0.4986 0.7921 1.0545
5.5058 1.589 4.1276 7.0623
3.3298 1.0695 2.4999 4.2989
30.3662 8.581 22.2986 38.639
9.8793 2.5816 7.0505 12.4095
9.6319 2.5722 7.1879 12.2913
0.6438 0.1676 0.2794 0.7215
1.1607 0.3839 0.3387 1.2686
0.2074 -0.3757 0.201 0.4738
2.473 0.6693 2.2356 3.4002
0.884 -0.2243 2.4986 2.6599
-0.0464 -4.8382 5.0851 7.0192
0.0908 -6.6067 6.992 9.62
-0.3899 0.4005 9080.9066 9080.9066
-0.3326 0.1136 102.6234 102.624
0.1636 -1.0267 1.3567 1.7093
0.9809 -4.4701 6.1368 7.6554
0.2246 -0.5789 0.235 0.664
-0.4007 0.0039 -0.6459 0.7601
0.5519 -1.4621 -8.4782 8.621
0.8812 -0.495 -6.1645 6.2468
0.5687 0.7297 18.1242 18.1478
0.2269 0.3153 9.4994 9.5074
-0.2581 0.4972 4.5175 4.5521
-0.3193 -0.4122 6.0491 6.0716
0.2698 -0.506 0.8358 1.0136
0.3137 -0.4872 1.1464 1.2846
0.1772 -0.4017 0.6765 0.8065
0.0463 -1.0478 1.5208 1.8474
0.145 -1.6316 2.6535 3.1184
0.0561 -0.3129 0.6266 0.7026
0.1025 -0.9338 1.4073 1.6921
3.7366 -31.3479 51.2077 60.1572
3.5045 -30.5122 49.856 58.5568
-0.026 -0.4106 0.6142 0.7393
-0.2233 -0.3328 -0.0792 0.4085
-0.5446 -1.1202 -0.4157 1.3131
-56.1711 90.1486 -203.3565 229.425
-22.7258 36.5536 -82.2455 92.8275
-28.7126 45.397 -102.9122 116.0872
-53.0846 84.2646 -190.7101 215.1484
-86.2155 139.0114 -313.049 353.2096
-15.6621 25.1452 -56.6766 63.9518
-5.4291 9.3015 -21.092 23.6827
-1.0952 1.9099 -4.1844 4.7283
0.9118 0.2585 1.1309 1.4755
0.8009 0.1677 0.8112 1.1522
38.963 10.4678 28.9931 49.6819
14.5255 3.8178 10.7803 18.4873
2.2822 0.6731 1.7354 2.9451
4.4259 1.3537 3.1524 5.5999
1.678 0.4126 1.153 2.0774
1.2392 0.2374 0.9586 1.5846
1.4321 0.3089 0.8614 1.6996
0.2922 0.1271 0.1873 0.3696

-0.6034 -0.5603 -1.8363 2.0173
-20.8656 -33.5154 -42.48 57.9933
-13.5175 -22.5732 -27.5045 38.063
-45.1651 -74.4068 -92.4413 126.9712
-28.2877 -45.6017 -56.1516 77.6762
-11.3507 -18.6521 -23.0585 31.7562
-2.7683 -4.4216 -4.554 6.9262
-0.368 -0.8148 -1.0638 1.3966
-5.7203 -10.412 -12.0094 16.8931
0.1319 -1.7458 -1.3369 2.2073
0.0681 -2.3178 -9.8415 10.1119
-0.2415 -1.1953 -5.4174 5.5547
-0.0951 -0.4844 -4.9286 4.9552
-0.3272 -0.1038 -1.6917 1.7318
-0.2875 0.4972 -0.6262 0.8612
-0.9435 0.2853 -1.5322 1.8272
-0.5498 0.2156 -40.2681 40.2726
0.442 0.0955 -97.4754 97.4778
-0.384 -0.1271 -283.3892 283.3895
0.3245 0.0913 -259.6919 259.6922
-0.028 -0.4024 -277.5126 277.5129
-0.0788 -0.3091 -4.2245 4.3392
-0.2204 -0.4352 -3.686 3.7208
0.2108 -0.233 0.9369 1.1047
0.3138 0.5112 -1.6953 1.8037
0.4145 0.0887 0.8749 0.9821
-0.205 0.2584 0.2919 0.4621
-0.333 0.0118 -1.8694 1.904
0.5547 0.1989 -14.7677 14.7801
-0.559 -0.1382 -255.4436 255.4443
12.7705 14.0679 -40.5921 44.8214
-0.4711 1.7882 12.3714 12.5187
-0.1234 0.8244 -0.5121 1.0977
-2.2788 -0.2471 2.1193 3.1612
-0.8552 0.2432 1.7072 1.9881
5.3431 -2.9783 -50.2314 50.605
0.3963 1.3546 -34.7007 34.733
-1.6454 1.0907 -16.357 16.4832
-0.4391 0.7688 0.2957 1.0578
0.3289 0.6848 93.3398 93.3442
-31.508 -52.3519 -65.2196 89.3719
-0.5458 -0.0582 -14.9505 14.9689
-0.4805 1.1295 -12081.9367 12081.9368
-0.7686 -0.2599 0.1824 0.8432
-1.9389 0.0579 0.1093 1.9478
-3.9962 10.173 -13.5446 17.4051
-4.4276 10.836 -14.4611 18.6056
0.3625 -0.1711 -35.1073 35.1098
0.3391 -0.0401 533.4775 533.4776
-1.337 0.6747 -3.8061 4.0902
-0.7315 0.4771 -2.1224 2.2951
1.6508 1.3861 1.8485 2.8396
0.3059 0.0497 0.1403 0.3402
0.1904 -0.3085 0.0957 0.4001
0.1978 -0.7171 0.3077 0.805
0.3008 0.4886 0.2866 0.6564
0.064 -1.3815 -0.4062 1.4482
0.189 -0.8186 -0.0015 0.8517
-0.3604 1.5262 -1.8071 2.3927
-0.096 0.5784 -0.2568 0.6401
-0.0837 0.2966 -0.5955 0.6849
-0.183 0.7051 -0.7137 1.0294
-1.4448 3.62 -4.5614 5.9998
-0.3025 0.6783 -0.9497 1.2057
0.6844 0.8524 -225.1723 225.175
0.2831 0.2954 -75.8834 75.8847
1.265 0.994 -258.8722 258.8772
0.1447 0.3417 -32.909 32.9114
0.1348 0.3476 -59.6532 59.6546
0.5267 0.2781 -78.8297 78.8319
0.7631 0.5576 -139.0942 139.0974
0.8611 -0.1517 -117.427 117.4302
1.428 -0.4262 -205.1282 205.1336
7.9336 6.4605 -21.7164 24.0059
30.4885 25.1694 -83.9336 92.7787
24.7003 27.0601 -80.0293 88.0173
10.6986 11.703 -34.4242 37.9005
0.4641 -0.0255 -0.9724 1.0777
-0.1454 -0.3497 46.7344 46.736
0.4513 -0.1643 4.5791 4.6043
0.328 -0.5725 7.7638 7.7917
0.0368 -1.3773 21.9308 21.974
0.3149 -0.4009 19.4292 19.4359
-0.4759 -0.1076 10.3442 10.3557
-0.0168 -0.8785 34.1597 34.171
-0.6237 1.7989 8.5863 8.8087
-0.0868 0.2944 1.2645 1.3087
-1.3316 1.8606 15.2306 15.4015
-0.1346 -0.4386 3.1202 3.1568
5.8418 4.7384 -15.1861 16.9469
5.2888 4.1534 -13.4171 15.008
1.3424 0.9972 -3.5689 3.9413
3.9438 3.0918 -10.2452 11.4052
5.0404 4.4684 -14.0461 15.5778
3.8807 3.0344 -9.8062 10.9749
10.3032 8.0685 -27.3029 30.2775
3.4398 2.4741 -8.1818 9.2139
-1.049 1.8131 -3.0207 3.6759
-2.1364 3.0061 -3.9131 5.379
-1.0416 1.4868 -1.5574 2.3959
-3.3932 5.5921 -7.2929 9.7966
-2.0969 3.6481 -4.7545 6.3491
-0.5975 0.7841 -1.3659 1.6904
-1.3519 2.3391 -2.9333 3.9904
0.1773 -0.3981 -4.3473 4.3691
4.2583 -2.4571 -40.9575 41.2517
4.5191 -2.269 -41.3876 41.6956
1.507 -0.6635 -13.6149 13.7142
1.7355 -0.5974 -14.6466 14.7618
1.2683 -0.5062 -13.7199 13.7884
-2.1468 5.9198 -8.1954 10.3353
-2.3649 6.9179 -9.6027 12.0691
-1.0632 3.9199 -4.4339 6.013
-0.2254 1.0904 -1.1868 1.6273
-0.9586 2.3137 -3.0591 3.9535
-0.1802 0.3288 -0.408 0.5541
-0.5408 1.7983 -2.5244 3.1494
-0.3799 0.9609 -1.9184 2.1834
-0.6233 -1.081 0.4421 1.3312
-1.3206 0.1554 0.5861 1.8321
-2.7329 0.8445 2.103 3.7215
-0.4588 0.1942 2.3589 2.4109
-0.4285 0.0575 1.8153 1.8661
-0.8673 -0.8642 4.182 4.3575
-1.066 -0.6302 6.8153 6.9269
-0.8995 -0.4246 5.0537 5.1507
-1.0525 -0.0227 3.7425 3.8903
-0.4801 -0.216 1.2607 1.3733
0.1509 0.5927 1.2166 1.3688
0.2338 0.5477 1.0956 1.2548
0.0427 0.5936 1.0186 1.1879
0.3856 0.4595 1.3848 1.5156
0.5897 0.8391 1.3433 1.6958
-0.0281 0.4038 0.4067 0.5905
0.8812 -0.8332 -324.1805 324.1828
0.5991 -0.2559 -160.1136 160.115
0.3821 -0.2655 -91.8755 91.8766
0.4407 -0.509 -84.9782 84.9809
0.4294 -0.2175 -53.3905 53.3927
0.2235 -0.2335 -38.0847 38.0861
-0.243 -0.9212 -43.7245 43.7349
0.0176 0.3689 -1.991 2.025
1.5837 -0.1974 -15.0416 15.1267
1.1735 -0.0848 -8.5195 8.6015
0.2479 0.4891 -3.5791 3.6208
-0.1166 0.797 -9.1748 9.2101
0.4517 0.0027 7.4289 7.4439
-0.1124 -0.4437 8.9714 8.9831
0.3458 -0.0927 -0.2072 0.4137
0.8919 1.0921 50.3525 50.3722
0.7378 0.2655 14.5554 14.5771
1.7251 -0.7576 10.9724 11.133
0.2292 -0.104 1.4568 1.4784
0.4846 0.0721 1.5291 1.6057
0.5404 0.0173 1.3142 1.4211
0.7119 0.0299 1.7096 1.8574
-0.8898 -0.9232 71.5619 71.5751
-0.5123 -0.5664 44.1138 44.1231
-0.0718 0.3053 9.1706 9.177
-0.3913 0.5141 39.9968 40.002
-0.3849 0.548 33.8958 33.9024
-1.2489 0.4998 28.4342 28.4663
-0.3597 0.2113 13.3707 13.3779
-0.8995 0.1016 306.1774 306.1788
-6.1813 1.298 1734.3902 1734.4017
0.8749 0.6587 8.0783 8.1522
1.8157 -0.7599 8.1397 8.3754
0.6182 -0.4013 3.7809 3.8546
0.9064 -0.1127 3.8651 3.974
-0.4638 0.2308 403.1979 403.1983
0.4344 -0.2882 64.5434 64.5456
0.387 -0.1916 130.1192 130.12
-1.0075 0.8989 -1.4419 1.9804
-0.9083 0.3278 -1.026 1.4158
-1.6021 -2.6194 -5.1686 6.0136
-1.985 -2.5222 -5.9352 6.749
-17.7918 -21.6026 -48.8 56.2553
-13.0239 -15.9039 -35.6429 41.1458
-7.3492 -9.328 -21.0328 24.1542
-23.0577 -28.0263 -63.4486 73.095
-3.6244 -4.4132 -9.9226 11.4486
-2.6938 -3.1267 -7.0501 8.1693
-2.9 -4.9158 -6.0046 8.2856
-6.8608 -11.2764 -14.3318 19.4846
-2.846 -4.7373 -6.091 8.2245
-14.1693 -23.1285 -29.6199 40.1626
-6.6315 -10.5422 -13.4161 18.306
-22.896 -36.8709 -46.74 63.7834
-1.3484 -2.3163 -2.105 3.4109
-1.2202 -2.7096 -2.5172 3.8971
-0.2575 -0.4005 -0.4961 0.6876
-4.7045 -7.4167 -8.3359 12.109
-0.0586 -0.9508 -1.1397 1.492
-0.3377 -0.4691 -0.4033 0.7185
0.2982 -1.378 -3.3238 3.6105
0.0996 -0.4815 -0.9699 1.0875
0.0581 -0.6992 -1.2285 1.4216
-0.2265 -1.1148 -3.4965 3.6796
-0.1248 -0.3324 -3.0894 3.1129
0.4004 0.8395 -0.8683 1.2724
-0.0334 0.3235 -121.3722 121.3726
-0.5642 0.4345 -787.1249 787.1252
-0.3916 -0.0602 -0.1396 0.6512
0.3118 0.1051 6.0188 6.0294
0.6934 -0.137 -116.2397 116.2418
2.2291 0.2696 -498.2367 498.2418
-0.1806 0.4192 29.8303 29.8341
-0.3439 -0.1259 154.8104 154.8109
0.029 -0.4386 18.4543 18.46
-0.1927 -0.4847 0.4317 0.6913
0.3764 0.1315 -65.5848 65.586
-0.8047 -0.3966 0.4174 0.9896
0.1295 -0.4146 -16.2082 16.2141
0.5121 0.0818 55.899 55.9014
0.7625 0.1079 67.1252 67.1296
-0.4667 -0.203 -0.3643 0.6259
0.3742 -0.2562 0.1209 0.4694
0.2892 -1.0856 1.3906 1.7878
0.7381 -0.1519 -1.9204 2.063
0.9928 -0.2599 -2.2366 2.4608
-3.8377 7.4999 -10.0701 13.1295
-5.0459 10.187 -13.6668 17.7769
2.1968 2.7155 -338.9712 338.9892
52.2882 43.5037 -145.4999 160.614
236.4961 196.5159 -658.2526 726.5297
4.3108 4.5623 -13.409 14.8054
0.446 0.5038 -1.5306 1.672
-0.723 0.9722 -2.1663 2.4822
-0.6284 0.9958 -1.9119 2.2454
-0.0753 -0.3534 36.8877 36.8894
0.7922 0.7818 -2.5876 2.8168
2.0421 1.8162 -5.9663 6.5625
0.9612 0.6909 -2.2872 2.5754
7.2026 5.5482 -18.0537 20.2137
-0.5017 0.5024 -0.6028 0.9314
-1.3509 1.6493 -1.6764 2.7121
-0.7493 0.9489 -1.2664 1.7509
-0.7565 0.9237 -1.4503 1.8785
1.3063 -0.6277 -17.9978 18.0561
0.9003 -0.3673 -10.9648 11.0078
-0.1261 1.0646 -2.2357 2.4795
-0.0968 0.3897 -0.6969 0.8043
0.1567 -0.3868 -2.1776 2.2172
-0.4041 0.0742 0.5941 0.7224
-0.767 -1.2415 7.7165 7.8533
-0.111 -0.4487 -47.2888 47.2911
-0.7462 -0.1092 -13.4813 13.5024
0.7607 0.0076 -5.6191 5.6704
1.2596 -0.1347 -10.0726 10.152
0.276 0.1463 3.247 3.262
0.3883 0.2148 6.6183 6.6332
2.058 -0.2857 19.6926 19.802
-0.2838 0.135 17.6408 17.6436
0.38 0.3228 8.3514 8.3662
0.2994 -0.0176 1.0227 1.0658
0.4311 0.2372 50.9749 50.9773
0.3114 -0.3877 155.4745 155.4753
0.3596 -0.2478 137.2809 137.2816
-0.5533 -0.3388 -1.4674 1.6045
-0.2925 -0.0958 -0.5613 0.6402
-2.8554 -3.0457 -6.718 7.9095
-5.2486 -5.6922 -12.7885 14.9498
-13.6064 -16.6906 -36.0665 42.0061
-2.2212 -2.7998 -5.9319 6.9254
-0.7383 -0.6452 -1.7341 1.9921
-0.1764 -0.4082 -0.7609 0.8813
-22.52 -36.2893 -44.5717 61.7309
-13.766 -22.1324 -27.3487 37.7796
-8.1286 -13.1586 -16.4569 22.5844
-24.6879 -39.839 -49.5398 68.197
-0.6172 -0.8098 -1.1331 1.5234
-1.0776 -1.6343 -2.3794 3.0812
-0.0868 -1.1149 -1.3892 1.7834
-0.2204 -1.1638 -1.3932 1.8287
0.1929 -0.3089 -2.4413 2.4683
0.357 -0.5383 -3.2717 3.3348
-0.0409 -0.8302 -6.054 6.1108
-0.3284 -0.0602 -1.2676 1.3108
-0.9923 0.2347 -25.4601 25.4805
-0.3724 0.3042 -9.4411 9.4533
-0.3239 0.2236 -32.3828 32.3852
-0.6529 0.246 -62.452 62.4559
-0.2068 -1.1468 -1747.6802 1747.6806
-0.0033 -0.3926 -1.8734 1.9141
0.2324 -0.4704 -1.0734 1.1948
-0.3712 -0.0132 -4.772 4.7864
-0.3067 -0.0496 -0.1233 0.3342
-1.2071 -0.2333 0.0498 1.2305
-0.5061 1.2898 -1.8128 2.2817
-0.3411 0.6335 -1.0172 1.2459
0.3307 0.1644 -41.013 41.0146
-0.0949 -0.3126 0.3648 0.4897
0.3257 -0.219 0.0168 0.3929
-0.1623 -1.4221 -0.1576 1.44
0.0826 0.3925 -46.0121 46.0141
-0.0084 0.2041 0.0303 0.2065
-0.0509 -0.0576 1.9172 1.9187
0.2571 -0.2048 6.5557 6.5825
0.3052 0.0305 1.8701 1.8951
-0.2683 0.1682 2.2861 2.3079
-0.1842 -0.6429 5.706 5.7665
-0.232 -0.4191 3.3427 3.3769
-0.1989 -0.262 1.6816 1.7135
-0.2352 -0.6177 4.3197 4.37
-0.148 -0.3624 1.9581 1.9969
8.1474 6.7085 -20.2329 22.82
0.7309 0.6122 -1.7434 1.9871
0.3178 0.1525 -0.7176 0.7995
1.6129 1.0961 -4.2655 4.6902
1.3827 1.0268 -3.4619 3.8667
0.69 0.4301 -1.4935 1.7006
0.7131 0.4875 -1.5886 1.8083
1.6817 1.268 -4.3039 4.7916
4.0571 2.8364 -10.3585 11.4806
-0.3913 0.5779 -0.9812 1.2041
-0.1072 0.384 -1.8613 1.9035
0.0446 0.6586 -3.3049 3.3702
-1.1398 3.2629 -5.0762 6.1412
-0.1724 0.3791 -0.5639 0.701
-0.4115 -0.6277 0.5973 0.9592
-0.4007 -0.1234 0.2539 0.4902
